model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType
finkel,25,1,5,80,32,160,5,1629,1.316208605035642,-0.19450939373279122,1.2002640100567699,0.3104539887116634,3,bkf.SampleLog,1.67290463,,2.5321306040817833,bkf.MhSampled,true
finkel,25,1,6,80,32,160,5,1578,1.0599367561526154,-0.07387304381657361,0.9265378777430809,0.207271922226108,3,bkf.SampleLog,1.62210251,,2.159518814561701,bkf.MhSampled,true
finkel,25,1,7,80,32,160,5,1689,1.3046154825974492,0.038446609848549806,1.196404168382796,0.06976470436610349,3,bkf.SampleLog,1.714086236,,2.3846393172574674,bkf.MhSampled,true
finkel,25,1,8,80,32,160,5,1771,1.843001615890632,0.1597909955899383,1.696724773188041,-0.013514152887347534,3,bkf.SampleLog,1.583944055,,3.3147988172746468,bkf.MhSampled,true
finkel,25,1,9,80,32,160,5,1705,1.241046708112288,0.15748240909177377,1.0661393524815503,0.017424946538963853,3,bkf.SampleLog,1.596475506,,2.6737409095563507,bkf.MhSampled,true
finkel,25,1,10,80,32,160,5,1506,2.4676267718467004,-0.06777300897004418,2.3049376966694872,0.2304620841472575,3,bkf.SampleLog,1.515359062,,2.9945223718662155,bkf.MhSampled,true
finkel,25,1,2,80,32,160,5,1825,0.26245794950324186,-0.052607355396963346,0.18433817211944398,0.1307271327807612,9,bkf.SampleLog,1.571523651,,1.8783785256447998,bkf.MhSampled,true
finkel,25,1,3,80,32,160,5,1802,0.9915186536276858,0.21275670340759503,0.835794777651879,-0.05703282743178842,9,bkf.SampleLog,1.497062177,,1.8545608855677436,bkf.MhSampled,true
finkel,25,1,4,80,32,160,5,1717,1.17781658160045,0.05919975092874488,1.104402289668577,0.014214541003128245,9,bkf.SampleLog,1.591863511,,2.085723430776288,bkf.MhSampled,true
finkel,25,1,5,80,32,160,5,1690,1.0251724908399094,-0.04717602006275223,0.8997629455418757,0.17258556536078576,9,bkf.SampleLog,1.754633415,,2.361738441793306,bkf.MhSampled,true
finkel,25,1,6,80,32,160,5,1811,0.8464384765527483,-0.061950014555879285,0.7389266256885128,0.1694618654201148,9,bkf.SampleLog,1.630147935,,2.094664636190079,bkf.MhSampled,true
finkel,25,1,7,80,32,160,5,1705,1.6952259038357518,-0.07752089272716536,1.5899466361504797,0.18280016041243727,9,bkf.SampleLog,1.741476559,,2.721796301697916,bkf.MhSampled,true
finkel,25,1,8,80,32,160,5,1700,1.547384928411598,-0.09457108218079174,1.4573926651414808,0.1845633454509089,9,bkf.SampleLog,1.51962754,,3.3754728991233294,bkf.MhSampled,true
finkel,25,1,9,80,32,160,5,1711,1.0293399652871735,-0.07757818061254429,0.8992409859848122,0.20767715991490562,9,bkf.SampleLog,1.598984304,,2.548460228465157,bkf.MhSampled,true
finkel,25,1,10,80,32,160,5,1662,1.8436992150952052,0.21913615787699353,1.6200220164699186,0.004541040748293106,9,bkf.SampleLog,1.549816616,,2.8140911834570086,bkf.MhSampled,true
finkel,25,1,2,80,32,160,40,47029,0.20886590413678638,-0.03152444623497144,0.1351043130936956,0.10528603727806221,3,bkf.SampleUniform,2.639216821,,2.0157739625019517,bkf.MhCompromise,true
finkel,25,1,3,80,32,160,40,44349,0.45607346536997195,-0.042888759813269006,0.3012583193242736,0.19770390585896735,3,bkf.SampleUniform,2.731212685,,2.1561281385182185,bkf.MhCompromise,true
finkel,25,1,4,80,32,160,40,45976,0.7540452880226948,-0.08300985923486356,0.6305317422257372,0.20652340503182123,3,bkf.SampleUniform,2.117404231,,2.363155064638641,bkf.MhCompromise,true
finkel,25,1,5,80,32,160,40,45843,0.5367130420806961,-0.16961368205974933,0.3985057287933152,0.3078209953471303,3,bkf.SampleUniform,1.810715388,,2.475077459954964,bkf.MhCompromise,true
finkel,25,1,6,80,32,160,40,43560,1.1231772444600776,-0.18931229181329,0.9763841448280359,0.3361053914453318,3,bkf.SampleUniform,1.731242132,,2.5086049202269978,bkf.MhCompromise,true
finkel,25,1,7,80,32,160,40,43042,1.2966625046970424,-0.12341957203563758,1.1159319328107349,0.30415014392194484,3,bkf.SampleUniform,1.772856596,,2.8431053311188537,bkf.MhCompromise,true
finkel,25,1,8,80,32,160,40,43414,0.9700865140780389,-0.22478099226194379,0.7768284341970639,0.41803907214291863,3,bkf.SampleUniform,2.242620872,,3.6861589675603157,bkf.MhCompromise,true
finkel,25,1,9,80,32,160,40,43524,0.7642293942011074,-0.16786096690914312,0.5755634355010897,0.3565269256091607,3,bkf.SampleUniform,1.75492291,,2.772484287273195,bkf.MhCompromise,true
finkel,25,1,10,80,32,160,40,44027,1.4768584941257008,-0.1401558768984177,1.3242891046668772,0.2927252663572412,3,bkf.SampleUniform,1.74198285,,2.599046048147714,bkf.MhCompromise,true
finkel,25,1,2,80,32,160,40,48057,0.2629537700523545,-0.10608692063682265,0.1293962022008309,0.23964448848834616,9,bkf.SampleUniform,2.087517599,,2.1182493475532302,bkf.MhCompromise,true
finkel,25,1,3,80,32,160,40,44999,0.4264535981838649,-0.17384896345330342,0.30939089893051747,0.2909116627066508,9,bkf.SampleUniform,1.977992634,,2.0164872479551637,bkf.MhCompromise,true
finkel,25,1,4,80,32,160,40,46870,0.8468727654023063,-0.11682097476954578,0.726517415753879,0.23717632441797318,9,bkf.SampleUniform,2.079532085,,2.3981148449161536,bkf.MhCompromise,true
finkel,25,1,5,80,32,160,40,45700,1.2939883299411339,-0.20976062355474975,1.1551988642794622,0.3485500892164214,9,bkf.SampleUniform,2.240901142,,2.855766120340062,bkf.MhCompromise,true
finkel,25,1,6,80,32,160,40,44464,0.9342745974074955,-0.3118883472730559,0.7675493078466171,0.47861363683393454,9,bkf.SampleUniform,2.002749083,,2.6903906340130788,bkf.MhCompromise,true
finkel,25,1,7,80,32,160,40,46153,0.8595871431934203,-0.1498500862812506,0.6957609384147694,0.3136762910599016,9,bkf.SampleUniform,2.052877267,,3.0049368633659093,bkf.MhCompromise,true
finkel,25,1,8,80,32,160,40,46267,1.898360871541806,-0.13721022050105297,1.6872005139460013,0.34837057809685734,9,bkf.SampleUniform,2.224324747,,4.029818875623308,bkf.MhCompromise,true
finkel,25,1,9,80,32,160,40,43830,0.9999769634109882,-0.18748274380284685,0.8217950203872615,0.36566468682657344,9,bkf.SampleUniform,2.044621956,,2.8722765817751013,bkf.MhCompromise,true
finkel,25,1,10,80,32,160,40,44095,1.5618192452854938,-0.25062645563923036,1.3933556649792382,0.4190900359454858,9,bkf.SampleUniform,2.306034765,,2.919286654276765,bkf.MhCompromise,true
finkel,25,1,2,80,32,160,10,6452,0.2333023090233256,0.05922124847161636,0.16830776426715555,0.0057732962845536955,3,bkf.SampleUniform,1.574188581,,1.9736972596784028,bkf.MhCompromise,true
finkel,25,1,3,80,32,160,10,6245,0.7197507316093549,0.2449097892273462,0.5435580067688407,-0.06871706438683196,3,bkf.SampleUniform,1.607376475,,1.7626553286696534,bkf.MhCompromise,true
finkel,25,1,4,80,32,160,10,6316,0.6443125164061535,-0.031236483945317,0.5695616060997528,0.10598739425171778,3,bkf.SampleUniform,1.673057419,,2.0056415024719274,bkf.MhCompromise,true
finkel,25,1,5,80,32,160,10,6034,0.6815100528506948,0.11720281395007032,0.5676573376273094,-0.0033500987266848747,3,bkf.SampleUniform,1.533364373,,2.122672551763597,bkf.MhCompromise,true
finkel,25,1,6,80,32,160,10,5650,0.6421709782600855,0.003602645128010673,0.5503734256299803,0.08819490750209458,3,bkf.SampleUniform,1.565508068,,2.078088769943176,bkf.MhCompromise,true
finkel,25,1,7,80,32,160,10,6368,1.2112817932594968,-0.035783943419975456,1.1194316565272684,0.12763408015220418,3,bkf.SampleUniform,1.796614849,,2.707771325346605,bkf.MhCompromise,true
finkel,25,1,8,80,32,160,10,6419,1.9117875984484924,-0.1622279318880905,1.796493981445727,0.2775215488908558,3,bkf.SampleUniform,1.669571661,,3.626202767737073,bkf.MhCompromise,true
finkel,25,1,9,80,32,160,10,6522,1.1407355058853605,-0.08080542068889887,1.0056779563313272,0.2158629702429322,3,bkf.SampleUniform,1.878795181,,2.5647381778853005,bkf.MhCompromise,true
finkel,25,1,10,80,32,160,10,6174,1.7696526320514387,-0.014388095066735246,1.6383889939603453,0.1456517331578287,3,bkf.SampleUniform,1.60631898,,2.8517025293635196,bkf.MhCompromise,true
finkel,25,1,2,80,32,160,10,6320,0.21812627139508914,0.03926987260687256,0.16917368862645094,0.00968271016176563,9,bkf.SampleUniform,1.662234252,,1.8626458494806344,bkf.MhCompromise,true
finkel,25,1,3,80,32,160,10,6843,0.5232447176011193,0.09992228289809951,0.349322925213269,0.07399950948975079,9,bkf.SampleUniform,1.644156691,,1.9139317803373241,bkf.MhCompromise,true
finkel,25,1,4,80,32,160,10,6584,0.46113130956951254,0.07451934904457458,0.3441339119384141,0.04247804858652392,9,bkf.SampleUniform,1.630877138,,1.8772280359303815,bkf.MhCompromise,true
finkel,25,1,5,80,32,160,10,6320,0.7535000082093748,0.004186139924213794,0.6621768461295852,0.08713702215557584,9,bkf.SampleUniform,2.045067634,,2.187542856763672,bkf.MhCompromise,true
finkel,25,1,6,80,32,160,10,5985,0.7183713731202558,-0.0469457822464783,0.6247370542339707,0.1405801011327633,9,bkf.SampleUniform,1.642304373,,1.951837307301523,bkf.MhCompromise,true
finkel,25,1,7,80,32,160,10,6179,1.3217638491519228,-0.059202044380896046,1.2243432833966499,0.1566226101361687,9,bkf.SampleUniform,1.672682496,,2.672416005497268,bkf.MhCompromise,true
finkel,25,1,8,80,32,160,10,6898,1.556798360589201,-0.08222709050924765,1.4376360063198366,0.20138944477861245,9,bkf.SampleUniform,1.818742665,,3.1933968798833314,bkf.MhCompromise,true
finkel,25,1,9,80,32,160,10,6444,1.5551804087344936,-0.02167959992380919,1.4201355877047976,0.15672442095350544,9,bkf.SampleUniform,1.626563929,,2.71639874038735,bkf.MhCompromise,true
finkel,25,1,10,80,32,160,10,7001,1.1690192276921363,-0.1864601931156271,1.0760286603149456,0.2794507604928178,9,bkf.SampleUniform,1.790523845,,2.5397208392242625,bkf.MhCompromise,true
finkel,25,1,2,80,32,160,5,2223,0.1655691517573489,-0.08286299552607973,0.11896399892410053,0.1294681483593281,3,bkf.SampleUniform,1.789593965,,1.963369987171643,bkf.MhCompromise,true
finkel,25,1,3,80,32,160,5,2321,0.9844049297799663,0.26845183555389424,0.6793415002300836,0.036611593995988415,3,bkf.SampleUniform,1.614847921,,1.8701112402349387,bkf.MhCompromise,true
finkel,25,1,4,80,32,160,5,2132,1.116464355710093,0.15271905148148854,0.9633593087665544,0.000385995462050006,3,bkf.SampleUniform,1.55010051,,2.2402225251431545,bkf.MhCompromise,true
finkel,25,1,5,80,32,160,5,2147,1.3735760459708852,-0.19188185702434668,1.2755333435929683,0.2899245594022633,3,bkf.SampleUniform,1.602987568,,2.467569579249443,bkf.MhCompromise,true
finkel,25,1,6,80,32,160,5,2206,1.0643173092769822,-0.12656365171029618,0.9756783603043081,0.2152026006829705,3,bkf.SampleUniform,1.542900544,,2.2239617071870055,bkf.MhCompromise,true
finkel,25,1,7,80,32,160,5,2198,1.4165296897586237,-0.07269997470822664,1.3310541597719658,0.15817550469488412,3,bkf.SampleUniform,1.565856887,,2.66720146035472,bkf.MhCompromise,true
finkel,25,1,8,80,32,160,5,2244,1.8760462195809546,-0.039258678242601264,1.7596523514258526,0.15565254639770315,3,bkf.SampleUniform,1.518277265,,3.5432377941214313,bkf.MhCompromise,true
finkel,25,1,9,80,32,160,5,2161,0.923085609731076,0.05685391656289415,0.7493585106244537,0.11687318254372794,3,bkf.SampleUniform,1.781672184,,2.4626122846918905,bkf.MhCompromise,true
finkel,25,1,10,80,32,160,5,2292,1.4349782149188974,0.07378526348296433,1.2885737370112404,0.07261921442469269,3,bkf.SampleUniform,1.734866714,,2.6943657622501123,bkf.MhCompromise,true
finkel,25,1,2,80,32,160,5,2066,0.2599783746459552,0.17043267389727004,0.1734731910557178,-0.08392749030703263,9,bkf.SampleUniform,1.654495996,,1.805192307679461,bkf.MhCompromise,true
finkel,25,1,3,80,32,160,5,2259,0.5227553407736479,0.3420065193420845,0.33367473114458124,-0.1529259097130178,9,bkf.SampleUniform,1.621201132,,1.8672831692128224,bkf.MhCompromise,true
finkel,25,1,4,80,32,160,5,2372,0.5499550352855048,0.14428017767217344,0.4549746792967052,-0.0492998216833738,9,bkf.SampleUniform,1.615379721,,2.014614969664716,bkf.MhCompromise,true
finkel,25,1,5,80,32,160,5,2120,0.7449502897660201,-0.050919482517641945,0.6570958113661316,0.13877396091753041,9,bkf.SampleUniform,1.626670906,,2.216901558248569,bkf.MhCompromise,true
finkel,25,1,6,80,32,160,5,2097,0.5381358187311018,-0.06576902675812196,0.45864209925468,0.14526274623454383,9,bkf.SampleUniform,1.665822808,,1.9555318099634476,bkf.MhCompromise,true
finkel,25,1,7,80,32,160,5,2311,0.9038529561744688,-0.13498998779734753,0.809373057853476,0.22946988611834043,9,bkf.SampleUniform,1.710047751,,2.5240120075873844,bkf.MhCompromise,true
finkel,25,1,8,80,32,160,5,2343,1.2947182628131026,-0.12050127376267963,1.213023583208028,0.2021959533677543,9,bkf.SampleUniform,1.714962275,,3.301088817653588,bkf.MhCompromise,true
finkel,25,1,9,80,32,160,5,2314,0.8094559955157233,0.04682713425942814,0.7162290793005207,0.046399781955774363,9,bkf.SampleUniform,1.936659434,,2.542884740045147,bkf.MhCompromise,true
finkel,25,1,10,80,32,160,5,2439,1.4515983926794302,0.005212850342503239,1.3389954085658546,0.10739013377107232,9,bkf.SampleUniform,1.646422902,,2.910243025838126,bkf.MhCompromise,true
finkel,25,1,2,80,32,160,40,45376,0.46130573905307337,-0.10275762297502025,0.31650156701552173,0.24756179501257192,3,bkf.SampleLog,2.587239016,,2.2677904983655135,bkf.MhCompromise,true
finkel,25,1,3,80,32,160,40,42217,1.1435266387093537,0.2853307555000013,0.6629123725568055,0.19528351065254668,3,bkf.SampleLog,2.277427766,,2.3869722959116166,bkf.MhCompromise,true
finkel,25,1,4,80,32,160,40,43727,0.9778044064522835,-0.259441917165796,0.7650054181853919,0.47224090543268765,3,bkf.SampleLog,1.82321504,,2.805738242489041,bkf.MhCompromise,true
finkel,25,1,5,80,32,160,40,41526,0.9865040903293336,-0.24449194893359408,0.781784343844653,0.4492116954182747,3,bkf.SampleLog,1.776660568,,3.218632705046511,bkf.MhCompromise,true
finkel,25,1,6,80,32,160,40,42647,0.6929329064389527,-0.2892784190041441,0.4994664028316458,0.48274492261145086,3,bkf.SampleLog,1.74838122,,2.741204832212137,bkf.MhCompromise,true
finkel,25,1,7,80,32,160,40,42311,1.4966042729580051,-0.30456415996184233,1.2977459778362652,0.5034224550835823,3,bkf.SampleLog,1.837374331,,3.231497970268424,bkf.MhCompromise,true
finkel,25,1,8,80,32,160,40,45138,1.3795292535304988,-0.18376848534335175,1.1980707206905745,0.36522701818327596,3,bkf.SampleLog,1.770553665,,3.607661589465733,bkf.MhCompromise,true
finkel,25,1,9,80,32,160,40,42253,1.7777484911221033,-0.1582684216020359,1.566079087613888,0.36993782511025164,3,bkf.SampleLog,1.987424985,,3.343061371399954,bkf.MhCompromise,true
finkel,25,1,10,80,32,160,40,41432,2.2562924538569753,-0.33353066518114394,2.0646790124455814,0.5251441065925381,3,bkf.SampleLog,1.801572482,,3.1818284939145234,bkf.MhCompromise,true
finkel,25,1,2,80,32,160,40,47017,0.24741143357106832,-0.1875448503958557,0.12935768013732604,0.3055986038295979,9,bkf.SampleLog,2.245984233,,2.2788001204967636,bkf.MhCompromise,true
finkel,25,1,3,80,32,160,40,43939,0.7796104572473052,0.16962792150265263,0.521751045323301,0.08823149042135162,9,bkf.SampleLog,1.980548026,,2.07153677713421,bkf.MhCompromise,true
finkel,25,1,4,80,32,160,40,45069,0.9985653828860966,0.006480058488466167,0.8270683480811047,0.16501697631652582,9,bkf.SampleLog,2.136453176,,2.366089470738319,bkf.MhCompromise,true
finkel,25,1,5,80,32,160,40,45607,0.4598236263851048,-0.2123219066282704,0.3089578000132386,0.3631877330001367,9,bkf.SampleLog,2.148189266,,2.632179312130684,bkf.MhCompromise,true
finkel,25,1,6,80,32,160,40,45808,0.3769216355562832,-0.2233068361841395,0.23200918578645388,0.36821928595396886,9,bkf.SampleLog,2.237655624,,2.160875676235854,bkf.MhCompromise,true
finkel,25,1,7,80,32,160,40,47166,1.2979933459582502,-0.19716331296287942,1.1208253586775931,0.37433130024353645,9,bkf.SampleLog,2.00414706,,2.712919130172577,bkf.MhCompromise,true
finkel,25,1,8,80,32,160,40,43968,1.092147595338049,-0.151453820443505,0.9211739751656985,0.3224274406158553,9,bkf.SampleLog,2.021950232,,3.353589902355234,bkf.MhCompromise,true
finkel,25,1,9,80,32,160,40,44151,0.9315360861458644,-0.13502319333112844,0.6929803645713544,0.37357891490563866,9,bkf.SampleLog,2.019511724,,2.636096233877902,bkf.MhCompromise,true
finkel,25,1,10,80,32,160,40,44128,1.3075575247726139,-0.24827823637345453,1.147552244120607,0.4082835170254611,9,bkf.SampleLog,1.994071513,,2.923972670166442,bkf.MhCompromise,true
finkel,25,1,2,80,32,160,10,6334,0.22814539514499332,0.016062429707981885,0.13938052714398086,0.07270243829303058,3,bkf.SampleLog,1.975714401,,1.8965674232110359,bkf.MhCompromise,true
finkel,25,1,3,80,32,160,10,6670,0.803145209744283,0.2607039035041926,0.5178188791656858,0.02462242707440463,3,bkf.SampleLog,1.714295152,,2.10868303731851,bkf.MhCompromise,true
finkel,25,1,4,80,32,160,10,6403,0.6130170637896974,-0.04184128763438033,0.46436514781363436,0.19049320361044347,3,bkf.SampleLog,1.622870553,,2.3909989422971933,bkf.MhCompromise,true
finkel,25,1,5,80,32,160,10,5939,0.46977773426939334,-0.10760570080114146,0.335427979857479,0.24195545521305578,3,bkf.SampleLog,1.569649803,,2.593410092678046,bkf.MhCompromise,true
finkel,25,1,6,80,32,160,10,5690,0.4713964480176602,-0.005923723281215265,0.3357154750491007,0.14160469624977476,3,bkf.SampleLog,1.705598147,,2.2382876221688823,bkf.MhCompromise,true
finkel,25,1,7,80,32,160,10,6406,1.0735557392110966,-0.1500555549085103,0.9330446601718203,0.2905666339477865,3,bkf.SampleLog,1.681575508,,2.746754616112488,bkf.MhCompromise,true
finkel,25,1,8,80,32,160,10,6640,1.1281895416913539,-0.14764662889042113,1.016480107792818,0.25935606278895695,3,bkf.SampleLog,1.857433994,,3.2433281513714753,bkf.MhCompromise,true
finkel,25,1,9,80,32,160,10,6230,0.8847382431330738,-0.1710379764490265,0.7364901069660211,0.3192861126160791,3,bkf.SampleLog,1.60448444,,2.573192893718636,bkf.MhCompromise,true
finkel,25,1,10,80,32,160,10,6537,1.0502741300882523,-0.07918229044432393,0.9385769826443965,0.19087943788817968,3,bkf.SampleLog,1.620393934,,2.745629329297481,bkf.MhCompromise,true
finkel,25,1,2,80,32,160,10,6409,0.19442758271439195,-0.021334783377650962,0.10662775675580342,0.1091346093362395,9,bkf.SampleLog,1.681999949,,1.8815380570644717,bkf.MhCompromise,true
finkel,25,1,3,80,32,160,10,6669,0.8489969333708602,-0.07768937319175649,0.7085627295652435,0.21812357699737323,9,bkf.SampleLog,1.830794812,,2.2211393822062355,bkf.MhCompromise,true
finkel,25,1,4,80,32,160,10,6850,0.8050288211693369,0.01665001580852002,0.6556810802345432,0.13269772512627384,9,bkf.SampleLog,1.966086904,,2.162366784405666,bkf.MhCompromise,true
finkel,25,1,5,80,32,160,10,6572,0.9024539892022758,-0.08343796583369747,0.7974439815023215,0.18844797353365167,9,bkf.SampleLog,1.712467696,,2.412371345463879,bkf.MhCompromise,true
finkel,25,1,6,80,32,160,10,6208,0.8527328354879065,-0.16977199110056126,0.7194094185583834,0.3030954080300846,9,bkf.SampleLog,1.838386106,,2.1790943861563496,bkf.MhCompromise,true
finkel,25,1,7,80,32,160,10,6540,1.0298700537659995,-0.2519750793143266,0.930066743938797,0.3517783891415293,9,bkf.SampleLog,1.698919155,,2.716035393678236,bkf.MhCompromise,true
finkel,25,1,8,80,32,160,10,6964,0.9472851256818178,0.08444943500962801,0.8027413463126757,0.0600943443595141,9,bkf.SampleLog,1.669190334,,3.263290341793561,bkf.MhCompromise,true
finkel,25,1,9,80,32,160,10,6207,0.6285108790733184,-0.039014787704628906,0.5279020360427753,0.13962363073517187,9,bkf.SampleLog,1.724914273,,2.52402560204474,bkf.MhCompromise,true
finkel,25,1,10,80,32,160,10,6505,1.1831752030964087,-0.0039033190903784154,1.014172331234849,0.172906190951938,9,bkf.SampleLog,1.85368422,,2.859938436190974,bkf.MhCompromise,true
finkel,25,1,2,80,32,160,5,2070,0.19157656020771963,0.01698360047596667,0.11885341992811879,0.05573953980363415,3,bkf.SampleLog,1.49323436,,1.8386496925359004,bkf.MhCompromise,true
finkel,25,1,3,80,32,160,5,2350,0.6567086936517852,0.3176567844256988,0.41639377763483276,-0.07734186840874635,3,bkf.SampleLog,1.741308947,,1.7333254113428649,bkf.MhCompromise,true
finkel,25,1,4,80,32,160,5,2060,0.4498343740001739,0.010708444970889797,0.34870856489613905,0.09041736413314513,3,bkf.SampleLog,2.257645355,,2.0696879279180296,bkf.MhCompromise,true
finkel,25,1,5,80,32,160,5,2023,0.5945254117417461,-0.02432430771325972,0.5079448512365712,0.11090486821843462,3,bkf.SampleLog,1.532723979,,2.2529402647264862,bkf.MhCompromise,true
finkel,25,1,6,80,32,160,5,2214,0.4577645855041833,0.012697642164746115,0.3647504453442354,0.08031649799520175,3,bkf.SampleLog,1.565237999,,1.8877869680893766,bkf.MhCompromise,true
finkel,25,1,7,80,32,160,5,2244,0.9846551788640663,-0.10680301340314993,0.8686292160321646,0.22282897623505166,3,bkf.SampleLog,1.628699514,,2.4578664659552403,bkf.MhCompromise,true
finkel,25,1,8,80,32,160,5,2447,1.2712547191441899,0.11492816282458462,1.1139114699374357,0.04241508638216966,3,bkf.SampleLog,1.549150487,,3.018325451160277,bkf.MhCompromise,true
finkel,25,1,9,80,32,160,5,2210,0.9545236908804084,0.1320437979263572,0.773206226391201,0.04927366656285036,3,bkf.SampleLog,1.630381837,,2.403645353794591,bkf.MhCompromise,true
finkel,25,1,10,80,32,160,5,2151,1.5501692474070736,0.1687672379929267,1.3771690989805703,0.004232910433576355,3,bkf.SampleLog,1.760835154,,2.677811418164043,bkf.MhCompromise,true
finkel,25,1,2,80,32,160,5,2267,0.14567218809388865,0.1016604542921623,0.07266057725367144,-0.0286488434519451,9,bkf.SampleLog,1.672705319,,1.8681619839724994,bkf.MhCompromise,true
finkel,25,1,3,80,32,160,5,2216,0.5901932539372302,0.28183994904570703,0.3461885550129556,-0.03783525012143239,9,bkf.SampleLog,1.696678923,,1.8155711752090788,bkf.MhCompromise,true
finkel,25,1,4,80,32,160,5,2270,0.815571398804585,0.01121447998749292,0.7316057525364736,0.07275116628061833,9,bkf.SampleLog,1.714217092,,1.9397116281703923,bkf.MhCompromise,true
finkel,25,1,5,80,32,160,5,2203,0.5594932291779428,-0.01819908806308984,0.47028046716829747,0.10741185007273504,9,bkf.SampleLog,1.769050368,,2.2759941582539924,bkf.MhCompromise,true
finkel,25,1,6,80,32,160,5,2267,0.5341869320816853,-0.08101338267243152,0.41466770490120475,0.2005326098529121,9,bkf.SampleLog,1.605747254,,2.050658325187055,bkf.MhCompromise,true
finkel,25,1,7,80,32,160,5,2218,0.8039278690242055,-0.10862540552037028,0.6912301175405292,0.22132315700404642,9,bkf.SampleLog,1.872976046,,2.422374729226599,bkf.MhCompromise,true
finkel,25,1,8,80,32,160,5,2527,1.1412839516662707,-0.03229736769165878,1.0389503940203104,0.13463092533761925,9,bkf.SampleLog,1.619944983,,3.2942026498712673,bkf.MhCompromise,true
finkel,25,1,9,80,32,160,5,2326,0.7180358874631886,0.2825120555167123,0.4365839804975621,-0.0010601485510859099,9,bkf.SampleLog,1.596354608,,2.306587419230548,bkf.MhCompromise,true
finkel,25,1,10,80,32,160,5,2562,0.9883347178951994,0.039800222700163396,0.8724554982367443,0.07607899695829176,9,bkf.SampleLog,1.669258546,,2.5420911458090267,bkf.MhCompromise,true
ideal,25,2,1,80,32,160,0,0,0.0048854243452645316,0.007531216276012193,0.0015643115393600506,-0.004210103470107712,0,none,,,1.9982322998060973,none
particle,25,2,1,80,32,160,0,0,0.021331910142129443,0.008594863951937315,0.010066901940998503,0.0026701442491936255,0,none,,,1.9721302113165522,none
franken,25,2,1,80,32,160,0,0,0.14572982738586746,0.24003744479295863,0.03450495957556279,-0.12881257698265397,0,none,,,1.7753389906487254,none
ideal,25,2,2,80,32,160,0,0,0.003980885136449449,-0.0024522798155874326,0.0013787075015399266,0.005054457450496956,0,none,,,1.3338233833994357,none
particle,25,2,2,80,32,160,0,0,2.091555569961214,-0.6115398375856415,1.751374959728652,0.9517204478182035,0,none,0.002158478,,2.5330683017305033,none
franken,25,2,2,80,32,160,0,0,2.1086706494004024,-0.3587737993698401,1.7057025649241395,0.761741883846103,0,none,0.001306204,,2.471515793192953,none
ideal,25,2,3,80,32,160,1,0,0.005961911214080888,0.004184123629498604,0.0023644664505557745,-0.0005866788659734919,0,none,,,2.1223590914700328,none
particle,25,2,3,80,32,160,1,0,1.6312069694185662,-0.07706974184490181,1.3870083756433491,0.3212683356201186,0,none,0.001581462,,2.588263149278201,none
franken,25,2,3,80,32,160,1,0,1.9931069493250642,-0.08318587406961153,1.521443360908592,0.5548494624860838,0,none,542228e-9,,2.167119633854397,none
ideal,25,2,4,80,32,160,1,0,0.004483085033086889,0.014930104905311103,0.0012852228667555336,-0.01173224273897975,0,none,,,2.339274969487934,none
particle,25,2,4,80,32,160,1,0,3.5888709499184372,-0.2476039110429877,3.2367620256156417,0.5997128353457832,0,none,0.001699122,,4.466268470116195,none
franken,25,2,4,80,32,160,1,0,3.145402944165962,-0.15622944201058334,2.7552908329645347,0.5463415532120105,0,none,663574e-9,,3.9941677769254174,none
ideal,25,2,5,80,32,160,1,0,0.004750312790840833,0.015828532436513748,0.0018968545494412077,-0.012975074195114122,0,none,,,2.2157300312104407,none
particle,25,2,5,80,32,160,1,0,5.6432397963461005,-0.1314727566259224,5.263104262912181,0.5116082900598418,0,none,0.001702117,,4.422155632738454,none
franken,25,2,5,80,32,160,1,0,5.70828332691868,-0.17731489811953322,5.350703592919957,0.5348946321182575,0,none,868637e-9,,4.873158542853088,none
ideal,25,2,6,80,32,160,1,0,0.004675979304101196,0.009320670198927267,0.0018482300692590917,-0.006492920964085164,0,none,,,1.9172021522323859,none
particle,25,2,6,80,32,160,1,0,2.5926374315217595,0.032683825662080446,2.325340570106022,0.23461303575365722,0,none,0.001203997,,3.33554237308545,none
franken,25,2,6,80,32,160,1,0,4.853832177877771,-0.17951207621366447,4.426409880619395,0.6069343734720406,0,none,627627e-9,,4.525047973408083,none
ideal,25,2,7,80,32,160,1,0,0.0042487610864509525,0.018457487417152252,0.0010860055665687857,-0.015294731897270084,0,none,,,1.598707381121239,none
particle,25,2,7,80,32,160,1,0,4.181291967739359,-0.05187306341551268,3.9156269738077887,0.3175380573470833,0,none,0.001440075,,4.033516207936137,none
franken,25,2,7,80,32,160,1,0,4.1240609659806715,-0.23409371109232968,3.7438924142634726,0.6142622628095278,0,none,587703e-9,,3.7986208846507106,none
ideal,25,2,8,80,32,160,1,0,0.004673505806517131,0.0033117255505090704,0.0016910938706185838,-0.0003293136146105234,0,none,,,2.00935139827082,none
particle,25,2,8,80,32,160,1,0,4.4394468436644425,-0.12792199493793247,4.143755479559482,0.42361335904289277,0,none,0.001411988,,4.0428858969864505,none
franken,25,2,8,80,32,160,1,0,4.831373021644826,-0.06916540036978239,4.366571355762241,0.5339670662523673,0,none,602866e-9,,4.037364229108979,none
