model,mod,M,MEquiv,r,sampType,mhType,hpl,nIter,useForward,overlap,isFuzzed,rejuv,dimension,rep,startTime,step,checksum,putime,samptime,klerror,kl,covdiv,meandiv,entropydiv,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,v0101,v0202,v0303,v0404,v0505,v0606,v0707,v0808,v0909,v1010,v1111,v1212,v1313,v1414,v1515,v1616,v1717,v1818,v1919,v2020,v0102,v0203,v0304,v0405,v0506,v0607,v0708,v0809,v0910,v1011,v1112,v1213,v1314,v1415,v1516,v1617,v1718,v1819,v1920,v0103,v0204,v0305,v0406,v0507,v0608,v0709,v0810,v0911,v1012,v1113,v1214,v1315,v1416,v1517,v1618,v1719,v1820
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,8,5.916207788757199,3.933588608,0,,3.2466018276308516e29,3.2466018276308516e29,0.23340678361999947,-20.98648287894664,0.7399264970988215,-0.08047106996728781,-0.03809413084918878,0.0747418622531395,-0.019046012658669176,0.8943755078496185,-0.043734257500980034,0.5522163940766132,0.0063117497263984745,-1.1347786492564698,-0.43520164966299135,0.17433099703247157,0.14029022260093926,0.07501952724794281,-0.1291311399876527,-0.46211891092297996,-0.03869063052206734,-0.14814204762144234,0.039863940240546736,0.015558345267219664,1.540905034933616,0.03959400651574201,0.04551472768277119,0.021683076664544162,0.024877615986779195,0.9821708882577941,0.012096631078590752,1.232595164407831e-32,0.009389928968498704,1.262177448353619e-29,2.710597775504862,0.012731061419595756,0.003685971934577894,0.021750181678623998,0.007984348866427697,0.8637115251936894,0.030564378574096246,3.1554436208840472e-30,0.02738232248681345,0.02999392794728445,0.046022413087868135,-0.006942907936105275,0.0009110450399905057,0.004287775528416964,-0.00832343841604842,0.02433899321257401,3.2663771856807524e-32,4.535950205020818e-31,1.451504065606662e-29,3.180095524172204e-31,-0.05646140024165182,0.00102882882999504,0.001302390112404913,0.0010872518666287206,0.0076509031709009875,0.006035224605621262,-4.6148362955429195e-30,-6.212279628615469e-31,0.0034042009984789597,0.003975087496230584,0.0001783716069318815,0.005289326679315515,0.026802816692122318,0.004102207356569686,6.409494854920721e-32,-0.0017918659024933996,3.944304526105059e-31,0.043335412669232784,-2.6821270777514404e-30,-0.005519630894004987,0.00014612299004627873,-0.0007185522217593415,-0.02643490342327122,-0.00011167534821086558,-4.062633661888211e-30,-0.0010574853486450832,-3.628760164016655e-30
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,9,-3.4199427776605256,4.325109446,0,,Inf,Inf,0.2857562357975355,-0.2658459298683239,-0.11872443981853409,0.07212849428109358,0.00865599986626897,-0.0893574068280878,0.025075776937149463,-0.16722562231227567,-0.1775590366126596,0.010423924617380509,0.1363098182981941,-0.06675413415572085,0.48801863755461855,-0.19059867596451774,-0.17788871845016807,-0.22306816833354404,-0.08183251024994398,-1.4120212186386984,0.07282314285994795,0.06373017607194864,0.06933770493053037,-0.014765168142702123,1.094040681825479,0.08645508973309163,0.02990416645573085,0.05392546327868865,0.009418139627032886,1.3511688469844305,0.043708270016074274,0.04768803812263593,0.03422353535301304,0.059000689346309046,1.3040201076545783,0.13298190513533137,0.00035081546118060687,0.007952688595260554,0.0,1.2471603846492476,0.009020388497401144,0.030687737439994985,0.055948561277407105,0.02017120471298824,0.014392744543034287,-0.004856587517285917,0.002270470909522343,0.0029228079079883875,-0.004007603129923365,-0.02451313982163265,0.008673717667797185,-0.00461233196891492,-0.014938572249330463,-0.10634382339796367,0.029503966548693666,-0.0016666931847545568,-7.065972622080336e-5,0.0,0.0,0.016005794848408066,-0.002382412036314483,0.0010832411352867351,-0.005767865151809684,-0.01398322901805167,-0.01184696320989699,-0.0031076441865471316,-0.004560915985227831,-0.0016094435671152086,0.018349951962466176,0.006638777920619102,0.011692147514856942,-0.015331253039842339,-0.010860696456513101,-0.002230860026756849,-0.0013406206928916063,0.0,-0.002822947586518923,0.0,-0.03108880033377321,-0.0022146383593329277,0.000759034421528164
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,10,-2.049133631376759,6.45018341,0,,Inf,Inf,0.36759172924869243,-0.7263372029575603,1.3244582441858674,-0.08678472740718779,-0.0793769019283607,0.08488012340616247,0.037071249719898614,-0.2655515438844658,0.37119060932545866,0.1461565058434684,-0.4171849509283838,0.20981081222768472,-0.08875289110568829,-0.6365018344680351,-0.046190793367411054,0.16672951895623855,-0.036033586597756906,-2.055319889531179,0.07191320530976597,0.12267502518092499,-0.03989581976966816,-0.03364730574015784,0.7521550891048872,0.017586051429879467,0.04211806764612233,0.0092955812916473,0.06396370608906031,2.469008981388538,0.0019627971160235806,0.015374438409262196,0.0,0.1416453844424678,0.8307463241133217,1.262177448353619e-29,0.032147992684204825,0.03136619342408823,0.10391369565633198,0.5126343037297887,0.034307242119064246,0.04817911578771137,0.04382722214990895,0.027842840901474764,-0.0032847328403674374,0.0006090744875421534,-0.00010297234368098177,-0.005558509065868604,0.061842519861026894,0.008522875387396513,-0.0001605979829669925,0.0,0.0,-0.09187407103084842,-2.3665827156630358e-31,-4.4965071597597674e-30,-0.0010306928948575367,0.0035891519230972927,0.01932153381440718,0.015138631859472482,0.0016863202574330547,-0.011997453588044103,0.0007605493027069914,0.010133386753715367,0.00023553211092893931,-0.003993146182341524,0.007815263514673095,8.052440676370035e-5,-0.05142595519021438,0.0,-0.008332131433562897,0.0,-9.071900410041637e-31,-0.011180895677836764,-4.141519752410312e-30,0.011207677985429897,0.007107683869435596,0.00808457555650944,-0.028108241387562263,0.0018247426872084875,0.0049653475174009825
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,1,13.277411686139242,0.047535229,0,,2.4539696353974693e27,2.4539696353974693e27,0.8088083811012179,-12.925166035083333,-0.22011681425206397,-0.20491403984157763,-0.08415135594412426,0.05375329426926889,-0.18772888892035705,-1.5685194933652178,0.2748704033896914,-0.09024916266279437,0.18816250423535852,-0.2552855029948613,-0.6096295497960167,0.7759757078762073,-0.853986987420948,-0.21409107924438975,0.13652017154554663,-1.1087341661399375,-0.6244976714129322,0.020608329903282208,0.04365243805826058,2.5907806838949163,2.000970873473584,0.04470256539365645,0.03157046204082609,0.08922538900532985,0.004819461351731192,1.376577529133083,7.099748146989106e-30,0.01366855526587057,0.027348564812171006,0.010365604301298993,1.6013613632712744,1.262177448353619e-29,0.1835441818977458,0.06454296889598078,0.031622191488450885,3.0808574878235815,1.262177448353619e-29,0.030402249035929075,0.045230010179734645,3.1554436208840472e-30,0.050057735347257805,-0.0035138677904763453,0.00016749551046216574,0.005583022056917599,0.018541218151919454,8.283039504820624e-31,-9.229672591085839e-30,-0.0003245441056835588,-0.0005384464140050437,0.0007057839407832008,-7.888609052210118e-32,4.0231906166271606e-30,-0.0018475106385745445,0.0009518076357363855,-0.05071937930603929,-5.522026336547083e-31,0.0,0.006593440679126344,9.071900410041637e-31,-0.03549227409341963,-0.005943724100149073,0.003521025564280361,-0.05082287265535277,2.8842726847143247e-31,0.02623408706763757,5.916456789157589e-32,0.004140563789010543,0.006487200685746092,1.5580002878114984e-30,0.008751416428147972,-2.1693674893577825e-30,0.004976789341281071,-0.04728191960517026,2.0194839173657903e-29,0.05039418625050118,1.8143800820083274e-30,0.0
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,2,-5.390729225387302,0.135747728,0,,Inf,Inf,0.3302436631680893,-7.363483959550858,-0.9861626954204414,0.05020909317839095,0.031078071480219904,0.12391528312349376,-1.4753965134516234,3.0257760953537036,-0.02678283902431855,-0.025892207981295323,-0.16097340989075049,0.05371247238941912,0.6170764980792073,0.43461270735605284,-0.00895221514589295,-2.2042128688179776,-0.17120656979342352,-0.07040821491403693,0.02466557607346198,-0.0002646731775435285,-0.10442859033556706,-0.10960797892596741,1.7416975821656313,0.08316244789856929,0.03181973319135053,0.0012833803190073023,3.1554436208840472e-30,0.1294276260495307,0.050161878560744534,0.029847369065967706,0.040512725346246385,0.10087946658825418,1.130646043833847,0.0,0.034038045540445094,0.0,0.010566469610833672,0.6543686855054686,0.014996258947811411,0.04346252656012638,0.006140266756911138,0.028859002590400685,0.10507360145542949,-0.009565797336480683,0.00036003205756337224,6.1531150607238926e-30,-4.141519752410312e-31,-0.0024791083886742385,0.0022728443221409853,-0.013433619893557984,0.013095573256275615,-0.04032085870940408,0.0,0.0,0.0,0.0,-0.004394491056154285,0.001610200289211036,-0.004140302490495596,0.0018239790183952242,0.0010274373710377552,-0.020067624859167018,-0.0007002063426158688,-5.798127653374437e-30,0.000995037150811722,-1.4495319133436093e-30,0.006342176650657543,0.009991319980132187,-0.016024584392209645,-0.01270680978295371,0.0,-0.022028213050486925,0.0,0.0002225211988778131,0.0,0.00036131278469650924,0.006525400686404737,-0.001739334942273206,0.006720176694525235
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,3,3.726769447369349,0.084611495,0,,-5.528246397353765e62,-5.528246397353765e62,0.8442989896381341,-13.58397482341708,0.20269515610392697,0.015498128733087535,0.1186459436788514,-0.08651718103941874,0.7551256742319672,-1.6644575073966683,-0.04693570770446476,0.020097169338876952,0.06001035308008795,-0.09882735956651834,0.06346135342110415,1.8565973669471023,0.1595429071912089,-0.2025099162661279,-1.3625676499944606,0.22700411122188546,0.15875965846831352,-2.3015960387985306,-2.0005766903526787,-0.027611338888591686,1.9210745467111463,0.08664541005982342,1.9721522630525295e-29,0.06755469646467765,0.0019078642284418943,3.0087798796133214,0.04179082384879793,0.015916441870084657,0.030635156822620274,0.019528786636770115,1.4382436808625847,2.7733391199176196e-32,0.1328896501751845,2.8398992587956425e-29,3.0814879110195774e-33,0.4220406405281879,3.0290111750323052e-5,5.048709793414476e-29,1.9721522630525295e-31,0.016581789545949133,-0.05961820592638514,-1.1241267899399419e-30,2.3074181477714597e-30,-0.00015501982832552162,0.0018481761758379865,0.0681008125362631,0.009136081207660072,0.001499616410449763,0.005300499669574163,-0.005757961183749077,1.947500359764373e-31,4.4989723500885834e-32,-1.4396711520283467e-30,2.9582283945787943e-31,3.0814879110195775e-34,0.0005070522245481274,2.129924444096732e-29,3.1554436208840472e-30,4.930380657631324e-32,-1.2818989709841442e-30,-0.006004568512259563,-2.267975102510409e-30,0.04535883742967009,-0.0012747822662241186,0.026941066286622697,-0.005162473523222048,0.0011594197094756662,0.04436170182167783,5.5466782398352394e-33,-0.11491911862816727,-8.874685183736383e-31,-1.509929076399593e-32,-1.3805065841367708e-31,1.6640034719505718e-31,3.944304526105059e-32,1.3312027775604574e-30,7.888609052210118e-31
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,4,0.2001018295953898,0.066140522,0,,4.3133774848472083e27,4.3133774848472083e27,0.22140552744329645,-0.8747428409010803,2.1907666190310984,-0.08237031201787559,0.26342680424148346,1.1580661015855753,0.03465665174703503,0.8298714967697722,-0.086071129994295,-0.1332962674980896,-0.06963259179930725,0.07918043610134662,-0.234514725483022,0.006002547958830817,0.05006085787348624,-0.011354405898377662,-0.02378561018642955,-0.03820961746404716,-0.12332896441166996,-1.0230557512702059,-2.3547536414458348,2.549593273963456,0.18732879553535928,0.027549430297469892,0.062104215719591085,0.00020077102797149934,0.041524142112163744,1.8602873140246794,0.06574786513135054,0.045895198385538516,0.01598440082742861,0.02155334636355617,0.8106781385891163,0.025015952381464618,0.04464315048932309,0.07550927722125823,0.04114531183403293,2.043610189306862,0.06782461501196187,1.7749370367472766e-30,3.1554436208840472e-30,4.930380657631324e-30,0.012418085866297704,0.004791866658207462,0.00029490480747909836,0.0005508117834107307,0.02359110860762208,-0.051071885889213825,-0.0011624820045082718,0.0017258011557879126,-0.0015895339751222804,0.009197132560383839,0.04254180981699809,-0.003341296451222948,-0.0016951599337912194,-0.008556354451572707,0.0860870381249475,0.07144458521562891,2.415886522239349e-31,2.3665827156630354e-30,3.944304526105059e-30,-0.018342432677968475,5.664361185993284e-5,0.004987431467816415,0.0016332936295943559,-0.00858452935273957,0.012551275981903188,0.0072806023503384195,-0.007079357461764874,0.002098345236936408,0.006889041065497148,-0.007133431420860018,-0.002618410464749164,-0.0005382629217419532,-0.05501353111574327,0.01753717604501027,7.099748146989106e-31,3.254051234036674e-31,2.9582283945787943e-30
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,5,4.726911079560045,0.064426049,0,,Inf,Inf,0.09456111740592896,-14.624879390549584,-0.44873849788013587,0.32841248369772735,0.019773423159026082,0.060549223572587074,-1.9682781996968597,0.3750092152858868,1.3349294532498648,-0.2261223171043616,-0.47992809317050233,-0.17767214738676507,1.5143013606915607,-0.6237711104490238,0.05042615211595969,-0.009612245303503464,-0.03018512833229814,-0.9653679501152954,0.13277990613863544,5.961849897406779e-5,-0.274817639003361,-1.0392564366629466,1.3539130371330448,0.0,0.029024080329254368,0.02799517290177474,1.7749370367472766e-30,0.0843894400903933,0.00042891868327530935,0.023316933373233262,2.4158865222393487e-30,1.7749370367472766e-30,0.13206589868629393,3.1554436208840472e-30,0.020647451760130033,0.0223578827785745,0.02954951915491847,0.38710247180564705,0.01284763597621583,0.04493961409691153,0.01084071808552321,1.9721522630525295e-31,0.0,0.0,-0.002668008200665996,-5.9164567891575885e-31,4.4373425918681915e-32,-0.0002219897362426028,-0.0002661237166632175,2.0411775922593683e-30,2.070759876205156e-30,-4.1908235589866257e-32,-5.916456789157589e-32,8.283039504820624e-31,-0.003382640267580664,0.00027206612548770113,-0.010083420488141264,-0.004914545499131322,0.003563710304776885,-0.0009590411404131852,-1.1931521191467805e-30,0.05370505054805518,0.0,-1.355854680848614e-31,0.00539411839283324,-2.662405555120915e-30,0.0034335107466408597,3.106139814307734e-30,1.7453547528014885e-30,-5.793197272716806e-32,2.3665827156630354e-30,0.015998268889852518,-9.269115636346889e-31,-0.0027120652905741668,0.010611709353417188,0.004271452895134249,-0.014525610745829365,0.0011113625293963359,4.930380657631324e-32
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,6,8.142074788094593,0.075377462,0,,-6.602287815772332e59,-6.602287815772332e59,0.28053433009635265,-7.657629018850829,0.0105249024204781,-0.03435383411034776,0.09555875985865114,-0.016703891861970632,-0.10369438414858445,-1.3671928113053253,-0.11494769376127767,-0.3393052549927571,0.06238375326449275,-0.10732546806453858,5.839867133482245,1.7711672370726186,4.46596528699628,0.16377039076942967,-2.2750370754037244,0.7072700018105667,-0.07242469518884742,-0.061477345933688365,0.028066433953148895,0.0586683376966981,2.064160522218268,0.030579809587842618,0.040293530892165266,0.04991670365682952,0.013921122284435459,0.48080998918003276,0.01933430940138819,7.099748146989106e-30,0.03979094717736686,0.057280169388622765,0.05054709832906822,0.00012195029009613042,7.888609052210118e-31,0.01897867826829641,1.232595164407831e-30,0.28889558921687575,0.03482833036394436,0.02016202831108508,0.056755161493188225,0.05244370910058166,-0.05329595603050141,0.0010316119539924358,-0.0007494868312160247,-0.003826385427135848,-0.003482327799684853,0.023996316889911464,1.656607900964125e-30,6.409494854920721e-32,0.008458749758403323,-0.00659604447978121,0.0002856308119691384,1.4791141972893971e-31,-1.2424559257230937e-30,1.553069907153867e-30,6.656013887802288e-32,0.01325070931054179,-0.006058034014144545,-0.005749221163488742,0.006181471452545425,0.06870917873665237,-0.004298623672398491,-0.0013307331685462347,0.03687023260662072,-0.00041006581844064386,7.691393825904866e-31,-0.005306852557801047,-2.3370004317172478e-30,0.012156168399746037,0.00014631447642853994,1.6171648557030744e-30,-3.4511267117525665e-5,-9.860761315262648e-31,0.023815369644523274,-1.4791141972893974e-32,0.009487091157068195,0.014186686687664372,-0.0035994452976129674
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,7,2.8730597077529865,0.063848822,0,,Inf,Inf,0.05368550292720945,0.09671607026573138,-0.46361663761036365,9.601571172065666,0.03791391344323358,-3.915765933693769,-2.4569060437722463,0.06294685213308782,1.4482743673500913,-2.2860360278043483,0.10922544816745328,0.000237125534723992,0.32493461479560226,0.026373685932045143,0.08076195634639749,0.006895298850917442,0.04643073054132696,-0.5001105111743089,-4.120171389233066,-9.384182736776102,0.6462609986990766,0.09566663911131768,0.52308475625184,7.099748146989106e-30,0.043817503531611283,1.9721522630525295e-31,4.930380657631324e-30,1.3481159715434619,4.930380657631324e-30,0.0,0.12539034293606477,0.056467425077831306,2.6295848307152547,0.029936380797713075,0.05613997810452395,0.0433002905823445,0.05405489460570478,0.5781925843443149,1.1093356479670479e-31,1.9721522630525295e-31,0.00011188299073019254,0.04592961316888028,-1.2424559257230937e-30,-1.4051584874249273e-30,2.341930812374879e-31,-9.860761315262648e-31,1.715772468855701e-30,1.715772468855701e-30,0.0,0.0,0.005998555022371866,0.004617536023082435,-0.04157034380467317,-0.010146126579367002,-0.0077458414628079515,-0.0008647310097088288,-0.035885138054462716,7.025792437124637e-32,1.4791141972893971e-31,-2.9582283945787947e-32,-0.00022301125729834578,-0.006841455314796092,-1.1832913578315177e-30,-1.1685002158586239e-30,-3.4019626537656136e-31,4.930380657631324e-30,0.0,9.41702705607583e-31,0.0,-0.08153550616271138,-0.006323253293842076,0.04753749370164482,-0.001664063840200672,0.023341240167988216,-0.02684672123471308,-4.7331654313260715e-31,9.121204216617949e-32,-2.2186712959340958e-32,-1.3312027775604575e-31
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,8,5.916207788757199,0.062573554,0,,5.4327771575782e28,5.4327771575782e28,0.4141147221287841,-21.60417282915426,5.638870970890813,0.803707493938889,3.547081791204835,-0.29910839795177324,-2.792245042394728,1.1118339619228017,-0.0885568091814184,3.4522512034655595,-0.6453595293977319,-0.35046623861764825,-0.01667720420961566,-0.06156986442272583,1.1417791516043116,0.000825928862411951,-0.14599042433856102,-0.02299988317159052,-0.10402382095552021,0.07841556802172311,-1.1346206365262623,-0.2037995840039004,0.11246423383633056,0.0007380063788112168,1.597443333072549e-29,0.005334091699803157,3.1554436208840472e-30,0.4581389883273348,0.03073398393700312,4.930380657631324e-30,0.0011624329814002498,1.262177448353619e-29,1.2941815733340578,0.07258961956171649,0.0007500149203630143,0.03633291579545155,0.024828491631294525,0.9320480538471844,0.02459814616093795,0.004845344475402014,7.703719777548943e-32,0.013937644505339634,-0.0006681188297521572,1.2424559257230937e-30,1.277954666458039e-29,5.679798517591285e-30,1.0057976541567902e-30,0.0018664905274112737,5.546678239835239e-31,-8.776077570583756e-30,-1.404172411293401e-29,-6.754621500954914e-31,-0.10488389567944162,-0.0007292270408039976,-0.0005199560900755497,-0.012826063901036404,0.02632797071704082,-0.006442765473411699,0.0021748864414932313,-1.1709654061874394e-31,4.498972350088583e-31,-1.2158318701718846e-29,3.3421135391679676e-5,7.099748146989106e-30,-0.009064708438935296,-4.437342591868191e-31,-1.2424559257230937e-30,0.00022324657477300745,7.888609052210118e-30,0.0035013832330237625,4.6345578181734445e-31,0.014325275565230304,0.003664110635354222,0.00044553559170957635,-0.015801662718826433,-0.0025703340670367985,-0.004855935784552303,-4.683861624749758e-31,-0.0011213286089917951
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,9,-3.4199427776605256,0.045893493,0,,3.178032335562115e28,3.178032335562115e28,0.7301580669978974,-27.270066355623374,1.350683219421096,-1.8922895491129754,-0.07645004485421847,2.0858550127031164,-0.5251657323850614,0.06500470136917702,0.14277306334866147,-1.1524304585281657,1.1988982240010884,0.755698201342755,2.732970055893551,0.0384596899783789,-0.14165379535517708,-0.16118832986006215,-0.9829408615708335,-2.560289255652944,0.017369864713340455,-0.019696415212513863,-0.05645221693429692,4.156872986565691,0.2507805122799452,1.9721522630525295e-31,0.03699357869465693,7.099748146989106e-30,1.9721522630525295e-29,0.18375982334781696,0.0180820502391965,0.001897733057399856,0.00018592543089931477,2.4158865222393487e-30,0.6484386708679251,0.0812601272391768,0.00827324852539543,0.08771113524517711,1.9721522630525295e-29,0.3053064471439772,0.0622788900271974,0.017852266546514544,0.027677592397375512,4.437342591868191e-31,-2.341930812374879e-32,-2.9582283945787947e-32,1.7749370367472766e-31,1.1832913578315177e-29,1.5875825717572864e-30,-0.0011361149986589077,-0.0015204019909897607,-0.00018169747659007064,-1.035379938102578e-31,3.254051234036674e-31,-0.08195416814433967,-0.0066947005302949135,0.0033068887887898607,2.391234618951192e-30,3.7076462545387556e-30,-0.012044951956127743,-0.001061304109588218,0.0029449491100699203,2.2186712959340957e-31,0.0014197880430811306,-1.1832913578315177e-30,2.9582283945787943e-31,9.367723249499515e-31,5.7192415628523356e-30,0.0053722035402124285,7.339922052450551e-5,-5.522026336547083e-31,-0.0008740896889422505,4.457064114498717e-30,0.010872840622717149,0.008325862033293245,-8.67746995743113e-30,0.024127168178824356,5.02898827078395e-30,0.006299198022562078,0.01455733965747787,-2.603240987229339e-30
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,10,-2.049133631376759,0.037351836,0,,-4.7961046256048364e60,-4.7961046256048364e60,0.30083269729590134,-28.726641597315517,-0.2950316044006338,2.8166940237917353,0.061935004849408226,3.2710691033367683,2.3774434147112973,-0.52860961183129,0.1657301693317319,0.11988246375348677,-3.612290044747911,-2.507561725101601,-1.3854659943991932,-4.400448090311523,-0.8184531436475488,0.2384724938566487,-3.1177607736394917,-1.2233724534571233,-2.1744202436101485,-1.0412757366392373,-0.5092978189545898,-0.6287855021248987,0.7569471057674343,4.154204795752889e-5,0.04269184317076389,2.4158865222393487e-30,7.099748146989106e-30,0.5123640944771933,0.025695988074183097,0.031132190946722177,3.1554436208840472e-30,1.7749370367472766e-30,0.6749137162738602,5.751193910632835e-6,1.262177448353619e-29,0.1107159606332059,8.498446208471405e-5,0.9577360917774853,7.888609052210118e-31,0.001123124703244714,1.37654482143796e-5,0.004912300246144592,-0.000497552947925698,-0.00018528134718879204,-4.252453317207017e-32,4.141519752410312e-30,1.656607900964125e-30,-0.012468914423033363,-0.0005720903291119798,6.705317694378601e-31,-2.3665827156630354e-30,1.8045193206930646e-30,-4.729099011077235e-5,-5.285368064980779e-30,3.628760164016655e-30,-0.00016266320226665057,0.001385782572855217,-1.429810390713084e-31,-2.0510383535746308e-30,-3.313565661637331e-5,-2.7966047004851857e-5,0.03171293309117696,-2.303720362278236e-30,-7.518830502887769e-32,9.614242282381081e-31,6.680665791090444e-31,0.018074240736389826,-4.4866463984445045e-31,-5.028988270783951e-31,-2.4454688061851367e-30,-1.9820130243677923e-30,4.890937612370273e-30,8.749737451322576e-6,-1.0531293084700509e-29,-0.0825671379457052,-2.6328232711751272e-30,0.0003472080224172145,3.944304526105059e-32,0.00038060697186934555
Block PF,block,320,40,3,,,,,,,,,20,3,2019-01-22T19:04:14.367,1,13.277411686139242,0.154067848,0,,Inf,Inf,0.6757333768293401,-11.700737283422217,-4.3082453231220965,0.39104164822024945,0.5184228372579063,0.4261985293915016,-0.4062460548664715,-4.027674027653887,0.608797019243422,-0.3528398636198684,1.287349395481031,-0.06882436259537206,-9.412825389900002,-0.96180090389191,-0.4772256794805352,0.8969038204107647,0.6950774632765251,1.8264134414969222,0.044501221122171586,0.1456875248777333,-1.2704071660734533,-13.277411686139242,0.14986934636745952,0.05536221979487379,0.035348660361116106,0.0005644516217985095,2.023139731304563e-5,0.14384558092704908,2.7442179547364106e-9,6.109999471876229e-10,5.438703512951008e-9,0.00016752356952640755,0.011475106607570913,0.0004148905635475721,0.0015534877651227463,0.0009545972017333357,0.004654073445355197,1.767169569774821e-6,2.388170729679278e-8,4.305481701347939e-7,0.0,0.0,-0.09105797331157474,0.04406276782864457,0.0,-0.00010667589047431878,-0.001704409954422031,0.0,-1.2948810854342084e-9,1.822922806698683e-9,0.0,-0.0005946529694369979,-0.0021433827648515225,0.0,0.0012177664268352027,0.002107786867426232,0.0,-1.3816699165735746e-7,-7.326040722311446e-8,0.0,0.0,-0.07258809326278208,0.0,0.0,0.009009473414614255,0.0,0.0,-3.863287179427404e-9,0.0,0.0,0.00010281425693560629,0.0,0.0,0.0026888745052744364,0.0,0.0,8.695101632811038e-7,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,3,2019-01-22T19:04:14.367,2,-5.390729225387302,0.145582727,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2434381568994846,5.390729225387302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,3,2019-01-22T19:04:14.367,3,3.726769447369349,0.12053201,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.092912573013105,-3.726769447369349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
